gbifID	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1019557818	NA	NA	NA	NA	NA	MNHN	P	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	http://coldb.mnhn.fr/catalognumber/mnhn/p/p00417231	P00417231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	xy	NA	NA	NA	NA	NA	Cat. des bois : B 7263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	Oregon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	b5cdf794-8fa4-4a85-8b26-755d087bf531	FR	2016-05-25T15:48Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DWC_ARCHIVE	2016-05-25T15:43Z	2016-05-25T15:43Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1038290273	NA	NA	NA	NA	NA	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/894869	894869	NA	Susan Elliott	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2014-10-25T00:00Z	NA	NA	NA	2014	10	25	14-10-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"Gnat Creek Trail, Oregon"	NA	NA	NA	NA	NA	NA	46.17195	-123.48909	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2014-09-25T23:31Z	NA	NA	NA	48258	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2016-05-07T02:59Z	NA	NA	NA	NA	NA	NA	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DWC_ARCHIVE	2016-05-07T02:34Z	2016-05-07T02:34Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1211977757	NA	NA	NA	NA	NA	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/2307742	2307742	NA	Wendy Feltham	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	The Acer circinatum (Vine Maple) has turned autumn colors along the Duckabush.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2015-10-24T00:00Z	NA	NA	NA	2015	10	24	15-10-24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	Duckabush WA	NA	NA	NA	NA	NA	NA	47.65652	-122.95017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2015-10-25T00:03Z	NA	NA	NA	48258	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2016-05-07T02:38Z	NA	NA	NA	NA	NA	NA	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DWC_ARCHIVE	2016-05-07T02:26Z	2016-05-07T02:26Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1065576986	NA	NA	NA	NA	NA	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/625109	625109	NA	Wendy Feltham	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"The new leaves and blossoms are unfurling on the Vine Maple, and the colors are just beautiful-- shades of red and green."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2014-04-14T00:00Z	NA	NA	NA	2014	4	14	14-04-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"Kala Point Port Townsend, WA"	NA	NA	NA	NA	NA	NA	48.05785	-122.76954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2014-04-15T04:18Z	NA	NA	NA	48258	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2016-05-07T02:54Z	NA	NA	NA	NA	NA	NA	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	TRUE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DWC_ARCHIVE	2016-05-07T02:32Z	2016-05-07T02:32Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021066473	NA	NA	NA	NA	NA	DS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	DS196335	8658	Doris K. Kildale		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1929-07-20T00:00Z	NA	NA	NA	1929	7	20	20-Jul-29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Siskiyou	NA	Trail up South Fork Indian Creek to Elk Lick	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	US	2016-04-17T15:35Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DWC_ARCHIVE	2016-01-29T20:06Z	2016-01-29T20:05Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021688184	NA	NA	NA	NA	NA	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	CAS449720	s.n.	"Mr. Merle Ackley, Mrs. Merrel Ackley"		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1964-10-10T00:00Z	NA	NA	NA	1964	10	10	10-Oct-64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Trinity	NA	"Deer Lick Springs, Browns Creek. Trinity National Forest"	NA	3000 ft	NA	NA	NA	NA	NA	40.4737	-122.9301	1650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Geolocate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	US	2016-04-17T15:35Z	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DWC_ARCHIVE	2016-01-29T19:25Z	2016-01-29T19:24Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021916979	NA	NA	NA	NA	NA	DS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	DS131120	8465	L. R. Abrams		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"June 27--July 1, 1922"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	California	Del Norte	NA	"Mill Creek, Crescent City--Grants Pass Road"	NA	NA	NA	NA	NA	NA	NA	41.7921	-124.084	550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GoogleMaps via BerkeleyMapper	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	US	2016-04-17T15:35Z	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DWC_ARCHIVE	2016-01-29T19:32Z	2016-01-29T19:32Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1097432369	PhysicalObject	NA	NA	NA	NA	NY	NA	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	4d682cf6-2e6e-49b4-8912-b1ce71045f9a	1157831	2031	D. E. Atha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2000-04-28T00:00Z	NA	NA	NA	2000	4	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Washington	Thurston Co.	NA	"State Road 121 at intersection with Tilley Road, south of Millersylvania State Park. ca 46å¡53.9'N, 122å¡54.58'W, å±100m"	NA	NA	NA	NA	NA	NA	NA	46.8833	-122.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	D. E. Atha	2000-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	d415c253-4d61-4459-9d25-4015b9084fb0	US	2016-04-17T16:29Z	65	0	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DWC_ARCHIVE	2015-11-17T16:30Z	2015-11-17T16:30Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1088888559	NA	NA	NA	NA	NA	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	NA	NA	NA	http://www.inaturalist.org/observations/86784	86784	NA	Jennifer Marcello	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7 lobed leaf structure. Shrub or tree? Grows like a tree but has the form of a shrub.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2012-06-04T01:00Z	23:00:28Z	NA	NA	2012	6	4	Sun Jun 03 2012 16:00:28 GMT-0700 (PDT)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	NA	NA	NA	NA	"1251 NW 116th St, Seattle, Washington, US"	NA	NA	NA	NA	NA	NA	47.71164	-122.37503	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2012-06-03T23:53Z	NA	NA	NA	48258	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2016-04-17T17:19Z	NA	NA	NA	NA	NA	NA	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DWC_ARCHIVE	2016-03-18T05:12Z	2016-05-07T02:34Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1090658777	Collection	NA	NA	NA	NA	USP	SPFW	SPFw - Xiloteca do Instituto de BiociÌ»ncias da Universidade de SÌ£o Paulo	"Universidade de SÌ£o Paulo, USP"	PRESERVED_SPECIMEN	NA	NA	NA	BRA:USP:SPFW:0000002920	2920	NA	"Curtis, A.B."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1979-01-01T00:00Z	NA	NA	NA	1979	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Oregon & NW. Am.Norte	NA	Oregon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A. Curtis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	03929cfc-82e3-4f21-97e3-7be4de285584	BR	2016-04-17T15:36Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DWC_ARCHIVE	2015-10-10T15:25Z	2016-05-07T15:27Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
51738356	NA	NA	NA	NA	NA	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	ORE39260	NA	Orlin L. Ireland	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1935-04-28T00:00Z	NA	NA	NA	1935	4	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	Lane	NA	12 miles out Marcola Road.	NA	NA	NA	NA	NA	NA	NA	44.2151	-122.8373	9656.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Sundberg, S."	1994-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	84aa5ee4-f762-11e1-a439-00145eb45e9a	US	2016-04-17T15:36Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DIGIR	2014-05-29T11:28Z	2015-07-16T12:24Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
51738413	NA	NA	NA	NA	NA	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	ORE58886	NA	W.C. Cusick	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	[Clackamas]	NA	Willamette.	NA	NA	NA	NA	NA	NA	NA	45.3444	-122.6658	402.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Sundberg, S."	1994-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	84aa5ee4-f762-11e1-a439-00145eb45e9a	US	2016-04-17T15:36Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DIGIR	2014-05-29T11:28Z	2015-07-16T12:24Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
51738843	NA	NA	NA	NA	NA	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	OSC45395	NA	E.P. Walls	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1912-04-27T00:00Z	NA	NA	NA	1912	4	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NORTH_AMERICA	NA	NA	NA	US	Oregon	[Benton]	NA	N.W. of Corvallis.	NA	NA	NA	NA	NA	NA	NA	44.583	-123.3014	4828.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Sundberg, S."	1994-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acer circinatum Pursh	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	NA	circinatum	NA	SPECIES	NA	NA	NA	NA	NA	NA	84aa5ee4-f762-11e1-a439-00145eb45e9a	US	2016-04-17T15:36Z	NA	NA	NA	NA	NA	NA	GEODETIC_DATUM_ASSUMED_WGS84	NA	TRUE	FALSE	3189884	6	7707728	220	933	6657	3189834	NA	3189884	Acer circinatum	Acer	NA	DIGIR	2014-05-29T11:28Z	2015-07-16T12:24Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
