gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
727520900	Harvard University	A	NA	Harvard University	PRESERVED_SPECIMEN	NA	NA	NA	NA	barcode-00355326	NA	A. Eastwood	NA	NA	NA	NA	NA	NotDetermined	NA	NA	NA	Sheet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1901-07-09T00:00Z	NA	NA	NA	1901	7	9	"July 9, 1901"	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America;United States of America;California;Trinity County;	NORTH_AMERICA	NA	NA	NA	US	California	Trinity County	NA	"Siera Lakes, Head of Canyon Cr."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	861e6afe-f762-11e1-a439-00145eb45e9a	US	2016-05-26T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-25T23:56Z	2016-06-02T00:09Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
727520901	Harvard University	A	NA	Harvard University	PRESERVED_SPECIMEN	NA	NA	NA	NA	barcode-00355327	NA	A. Rehder	NA	NA	NA	NA	NA	NotDetermined	NA	NA	NA	Sheet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1904-08-28T00:00Z	NA	NA	NA	1904	8	28	"Aug. 28, 1904"	NA	NA	NA	NA	NA	NA	NA	NA	NA	North America;United States of America;California;	NORTH_AMERICA	NA	NA	NA	US	California	NA	NA	"Siskiyou Mtns, Big Meadow"	NA	5600 ft.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	861e6afe-f762-11e1-a439-00145eb45e9a	US	2016-05-26T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-25T23:56Z	2016-06-02T00:09Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
768403894	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V209298	NA	Gerald B. Stanley	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1994-09-20T00:00Z	NA	NA	NA	1994	9	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Oregon	NA	NA	Jackson County; near summit of Mount Ashland.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Gerald B. Stanley	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:17Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
768403896	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V136040	NA	Vladimir J. Krajina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1954-06-13T00:00Z	NA	NA	NA	1954	6	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Oregon	NA	NA	"Mount Hood, near government camp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	John W. Eastham	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:17Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
768403897	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V136153	NA	Vladimir J. Krajina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1954-06-19T00:00Z	NA	NA	NA	1954	6	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Oregon	NA	NA	Crater Lake Park	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Vladimir J. Krajina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:17Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
768403898	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V71209	NA	"Albert N. Steward, Ruth Steward"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1953-11-26T00:00Z	NA	NA	NA	1953	11	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Oregon	NA	NA	"Benton County, northwest of saddle, below Mary‰Ûªs Peak"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:17Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
768403899	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V78458	NA	"Albert N. Steward, Ruth Steward"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1953-11-26T00:00Z	NA	NA	NA	1953	11	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Oregon	NA	NA	"Benton County, N.W. of saddle, below Mary‰Ûªs Peak"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:17Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
768403900	University of British Columbia	UBC	NA	NA	PRESERVED_SPECIMEN	NA	NA	NA	NA	V136138	NA	Anonymous	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1954-06-13T00:00Z	NA	NA	NA	1954	6	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Oregon	NA	NA	"Mount Hood, between government camp and Timberline Lodge"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Anonymous	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	NA	NA	NA	NA	NA	NA	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	NA	NA	NA	NA	07fd0d79-4883-435f-bba1-58fef110cd13	CA	2016-04-17T15:20Z	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	NA	2013-09-07T09:17Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
883413087	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:ALTA-VP:124888	124888	AO-157	"Parker, W. H. | Maze, J."		NA	NA	NA	NA	NA	NA	NA	NA	dried and pressed	NA	NA	NA	"Dense regrowth of A. amabilis,  Pseudotsuga menziesii, Vaccinium sp."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1978-09-24T00:00Z	NA	NA	NA	1978	9	24	78-09-24	forest	NA	NA	NA	NA	NA	NA	NA	NA	North America | United States | Washington | Pierce County	NORTH_AMERICA	NA	NA	NA	US	Washington	Pierce County	NA	Sun Top	"Snoqualmie National Forest, ca. 30 miles east of Enumclaw, ca. 10 miles north of Mt. Rainier, suntop lookout area, centre, section 7. Regen. growing in logged area, slope 20 degrees, aspect 120. Dense regrowth of A. amabilis,  Pseudotsuga menziesii, Vaccinium sp.; slope 20 degrees, aspect 100 degrees. Altitude 3200 ft."	3200 ft.	NA	NA	NA	Getty Thesaurus of Geographic Names	NA	47.06047	-121.59	569	NA	NA	NA	NA	NA	NA	NA	"McDougall, Seamus"	14-12-15	NA	GeoCommunicator - Land Survey Information System	NA	"Used geocommunicator to find lat-long for indicated land parcel. Uncertainty is distance to its corners (gave uncertainty as if for quarter-section, as collector specified at the centre). Old note, not from S. McDougall: ---> ""site appears disturbed but not the the extent of logging"""	"Parker, W. H. | Maze, J."	1978-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	Abies Mill.	NA	NA	NA	NA	Plantae | Gymnosperms | Pinales | Pinaceae | Abies Mill.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	2429287b-ef65-4cfd-afcc-11cc3ba95cca	CA	2016-05-10T19:39Z	NA	NA	NA	NA	NA	NA	COORDINATE_ROUNDED;COORDINATE_REPROJECTED	NA	TRUE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-10T19:39Z	2016-05-10T19:39Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
883413090	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:ALTA-VP:125468	125468	AO-89	"Parker, W. H. | Maze, J."		NA	NA	NA	NA	NA	NA	NA	NA	dried and pressed	NA	NA	NA	"Regen. A. lasiocarpa (the common tree), A. amabilis, Thuja plicata, Tsuga mertensiana, T. heterophylla scattered through area. Undergrowth Xerophyllum tenax, 3 spp. Vaccinium, Carex, Epilobium, Ribes, Achillea, Anaphalis margaritacea."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1978-09-23T00:00Z	NA	NA	NA	1978	9	23	78-09-23	forest	NA	NA	NA	NA	NA	NA	NA	NA	North America | United States | Washington | Pierce County	NORTH_AMERICA	NA	NA	NA	US	Washington	Pierce County	NA	Sun Top	"Pierce County, Snoqualmie National Forest, on east side of Sun Top Mountain, Southwest corner, section 18. Regen. growing along open slope 50 degrees with A. lasiocarpa (the common tree), A. amabilis, Thuja plicata, Tsuga mertensiana, T. heterophylla scattered through area. Undergrowth Xerophyllum tenax, 3 spp. Vaccinium, Carex, Epilobium, Ribes, Achillea, Anaphalis margaritacea. Aspect from 40-105 degrees site appears disturbed but not the the extent of logging."	5271 ft	NA	NA	NA	Getty Thesaurus of Geographic Names	NA	47.04287	-121.5949	569	NA	NA	NA	NA	NA	NA	NA	"McDougall, Seamus"	14-12-15	NA	GeoCommunicator - Land Survey Information System	NA	Used geocommunicator to find lat-long for indicated land parcel. Uncertainty is distance to its corners.	"Parker, W. H. | Maze, J."	1978-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	Abies Mill.	NA	NA	NA	NA	Plantae | Gymnosperms | Pinales | Pinaceae | Abies Mill.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	2429287b-ef65-4cfd-afcc-11cc3ba95cca	CA	2016-05-10T19:39Z	NA	NA	NA	NA	NA	NA	COORDINATE_ROUNDED;COORDINATE_REPROJECTED	NA	TRUE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-10T19:39Z	2016-05-10T19:39Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
883413107	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:ALTA-VP:124887	124887	AO-114	"Parker, W. H. | Maze, J."		NA	NA	NA	NA	NA	NA	NA	NA	dried and pressed	NA	NA	NA	Regen. growing in open spots under mature forest of A. procera & A. amabilis with some T. heterophylla.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1978-09-23T00:00Z	NA	NA	NA	1978	9	23	78-09-23	forest	NA	NA	NA	NA	NA	NA	NA	NA	North America | United States | Washington | Pierce County	NORTH_AMERICA	NA	NA	NA	US	Washington	Pierce County	NA	Sun Top	"Pierce County, Snoqualmie National Forest, on east side of Sun Top Mountain, southwest corner, section 18. Regen. growing in open spots under mature forest of A. procera & A. amabilis with some T. heterophylla.  Slope 40 degrees aspect 100 degrees."	4380 ft	NA	NA	NA	Getty Thesaurus of Geographic Names	NA	47.04287	-121.5949	569	NA	NA	NA	NA	NA	NA	NA	"McDougall, Seamus"	14-12-15	NA	GeoCommunicator - Land Survey Information System	NA	"Used geocommunicator to find lat-long for indicated land parcel. Uncertainty is distance to its corners. Old note, not from S. McDougall: ---> ""site appears disturbed but not the the extent of logging"""	"Parker, W. H. | Maze, J."	1978-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	Abies Mill.	NA	NA	NA	NA	Plantae | Gymnosperms | Pinales | Pinaceae | Abies Mill.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	2429287b-ef65-4cfd-afcc-11cc3ba95cca	CA	2016-05-10T19:39Z	NA	NA	NA	NA	NA	NA	COORDINATE_ROUNDED;COORDINATE_REPROJECTED	NA	TRUE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-10T19:39Z	2016-05-10T19:39Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
883413117	University of Alberta Museums	ALTA-VP	University of Alberta Vascular Plant Herbarium (ALTA-VP)	NA	PRESERVED_SPECIMEN	NA	NA	NA	urn:catalog:ALTA-VP:124884	124884	AO-143	"Parker, W. H. | Maze, J."		NA	NA	NA	NA	NA	NA	NA	NA	dried and pressed	NA	NA	NA	"Regen. growing in logged area with Gaultheria shallon, Anaphalis margaritacea, Vaccinium, Rubus."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1978-09-23T00:00Z	NA	NA	NA	1978	9	23	78-09-23	forest	NA	NA	NA	NA	NA	NA	NA	NA	North America | United States | Washington | Pierce County	NORTH_AMERICA	NA	NA	NA	US	Washington	Pierce County	NA	Sun Top	"Pierce County, Snoqualmie National Forest, on east side of Sun Top Mountain, northwest corner, section 18. Regen. growing in logged area with Gaultheria shallon, Anaphalis margaritacea, Vaccinium, Rubus. Slope 40 degrees, aspect 120 degrees. Grid Ref.: T18N R10E."	3560 ft	NA	NA	NA	Getty Thesaurus of Geographic Names	NA	47.04901	-121.59503	569	NA	NA	NA	NA	NA	NA	NA	"McDougall, Seamus"	14-12-15	NA	GeoCommunicator - Land Survey Information System	NA	Used geocommunicator to find lat-long for indicated land parcel. Uncertainty is distance to its corners.	"Parker, W. H. | Maze, J."	1978-01-01T00:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Abies procera Rehd.	NA	Abies Mill.	NA	NA	NA	NA	Plantae | Gymnosperms | Pinales | Pinaceae | Abies Mill.	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Abies	NA	procera	NA	SPECIES	NA	NA	ICBN	NA	NA	NA	2429287b-ef65-4cfd-afcc-11cc3ba95cca	CA	2016-05-10T19:39Z	NA	NA	NA	NA	NA	NA	COORDINATE_ROUNDED;COORDINATE_REPROJECTED	NA	TRUE	FALSE	2685308	6	7707728	194	640	3925	2684876	NA	2685308	Abies procera	Abies	NA	DWC_ARCHIVE	2016-05-10T19:39Z	2016-05-10T19:39Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
